data_type;site;lat_dd;lon_dd;datum;precision;data_collection;date;day;month;year;position;habitat;trans_n;sampleID;temp_c;depth_min;depth_max;visi_vert;visi_hor;point;subs_cover;roughness;obs
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p2;esponja;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p2.5;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p3;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p3.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p4;alga calcária articulada;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p4.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p5.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p6;alga calcária crostosa;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p6.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p7;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p7.5;hydrozoa ou bryozoa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p8;outros;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p8.5;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p9;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p9.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p10;turf;1;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p10.5;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p11;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p11.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p12;alga calcária crostosa;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p12.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p13;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p13.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p14;turf;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p14.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p15;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p15.5;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p16;hydrozoa ou bryozoa;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p16.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p17;hydrozoa ou bryozoa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p17.5;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p18;alga calcária crostosa;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p18.5;ascídia;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p19;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;1;TS_T1_20160128;23;5;5;8;8.4;p19.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p0;alga calcária articulada;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p0.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p1;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p1.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p2;esponja;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p2.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p3;esponja;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p3.5;cascalho;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p4;areia;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p4.5;cascalho;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p5.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p6;alga calcária crostosa;1;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p6.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p7;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p7.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p8;alga calcária articulada;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p8.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p9;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p9.5;areia;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p10;alga calcária articulada;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p10.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p11;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p11.5;bryozoa incrustante;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p12;alga calcária crostosa;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p12.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p13;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p13.5;macroalga;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p14;alga calcária articulada;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p14.5;areia;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p15;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p15.5;cascalho;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p16;alga calcária crostosa;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p16.5;cascalho;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p17;macroalga;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p17.5;cascalho;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p18;macroalga;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p18.5;esponja;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p19;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;2;TS_T2_20160128;23;5;5;8;8.4;p19.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p0;alga calcária crostosa;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p0.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p1;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p1.5;turf;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p2;alga calcária articulada;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p2.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p3;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p3.5;hydrozoa ou bryozoa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p4;turf;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p4.5;esponja;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p5.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p6;alga calcária articulada;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p6.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p7;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p7.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p8;alga calcária articulada;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p8.5;macroalga;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p9;esponja;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p9.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p10;alga calcária articulada;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p10.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p11;esponja;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p11.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p12;alga calcária crostosa;3;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p12.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p13;esponja;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p13.5;hydrozoa ou bryozoa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p14;alga calcária articulada;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p14.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p15;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p15.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p16;alga calcária articulada;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p16.5;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p17;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p17.5;hydrozoa ou bryozoa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p18;esponja;2;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p18.5;ascídia;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p19;alga calcária articulada;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;rocky_shore;3;TS_T3_20160128;23;5;5;8;8.4;p19.5;alga calcária crostosa;NA;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20160128;23;10;10;8;8.4;p0;cascalho;0;NA
B;TS;-27.18098;-48.40996;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;42397;28;01;2016;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20160128;23;10;10;8;8.4;p0.5;cascalho;NA;NA
