data_type;site;lat_dd;lon_dd;datum;precision;date;day;month;year;period;position;habitat;trans_n;sampleID;depth_max;depth_min;temp_c;visi_vert;visi_hor;taxon;cat_tax;group;kingdom;phylum;class;order;family;AphiaID;abund;sample_config;area_m2
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Bunodosoma_caissarum;Species;Anêmona;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;283408;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Bunodosoma_caissarum;Species;Anêmona;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;283408;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Actinostella_flosculifera;Species;Anêmona;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;289355;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Actinostella_flosculifera;Species;Anêmona;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;289355;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Actinostella_flosculifera;Species;Anêmona;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;289355;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Schizoporella_errata;Species;Species_exótica;Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Schizoporellidae;111527;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Schizoporella_errata;Species;Species_exótica;Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Schizoporellidae;111527;9;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Schizoporella_errata;Species;Species_exótica;Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Schizoporellidae;111527;11;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Leptogorgia_punicea;Species;Gorgônia;Animalia;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;418859;1;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Leptogorgia_punicea;Species;Gorgônia;Animalia;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;418859;2;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Leptogorgia_punicea;Species;Gorgônia;Animalia;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;418859;5;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Serpulidae;Family;Poliqueta;Animalia;Annelida;Polychaeta;Sabellida;Serpulidae;988;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Serpulidae;Family;Poliqueta;Animalia;Annelida;Polychaeta;Sabellida;Serpulidae;988;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Serpulidae;Family;Poliqueta;Animalia;Annelida;Polychaeta;Sabellida;Serpulidae;988;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Sabellidae;Family;Poliqueta;Animalia;Annelida;Polychaeta;Sabellida;Sabellidae;985;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Sabellidae;Family;Poliqueta;Animalia;Annelida;Polychaeta;Sabellida;Sabellidae;985;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Sabellidae;Family;Poliqueta;Animalia;Annelida;Polychaeta;Sabellida;Sabellidae;985;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Aplysia_brasiliana;Species;Gastrópoda;Animalia;Mollusca;Gastropoda;Aplysiida;Aplysiidae;160029;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Aplysia_brasiliana;Species;Gastrópoda;Animalia;Mollusca;Gastropoda;Aplysiida;Aplysiidae;160029;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Aplysia_brasiliana;Species;Gastrópoda;Animalia;Mollusca;Gastropoda;Aplysiida;Aplysiidae;160029;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Cypraea;Genus;Gastrópoda;Animalia;Mollusca;Gastropoda;Littorinimorpha;Cypraeidae;205978;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Cypraea;Genus;Gastrópoda;Animalia;Mollusca;Gastropoda;Littorinimorpha;Cypraeidae;205978;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Cypraea;Genus;Gastrópoda;Animalia;Mollusca;Gastropoda;Littorinimorpha;Cypraeidae;205978;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Nodipecten_nodosus;Species;Vieira;Animalia;Mollusca;Bivalvia;Pectinida;Pectinidae;225252;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Nodipecten_nodosus;Species;Vieira;Animalia;Mollusca;Bivalvia;Pectinida;Pectinidae;225252;1;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Nodipecten_nodosus;Species;Vieira;Animalia;Mollusca;Bivalvia;Pectinida;Pectinidae;225252;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Ophiothela_mirabilis;Species;Species_exótica;Animalia;Echinodermata;Ophiuroidea;Amphilepidida;Ophiotrichidae;244093;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Ophiothela_mirabilis;Species;Species_exótica;Animalia;Echinodermata;Ophiuroidea;Amphilepidida;Ophiotrichidae;244093;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Ophiothela_mirabilis;Species;Species_exótica;Animalia;Echinodermata;Ophiuroidea;Amphilepidida;Ophiotrichidae;244093;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Tubastraea_coccinea;Species;Species_exótica;Animalia;Cnidaria;Anthozoa;Scleractinia;Dendrophylliidae;291251;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Tubastraea_coccinea;Species;Species_exótica;Animalia;Cnidaria;Anthozoa;Scleractinia;Dendrophylliidae;291251;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Tubastraea_coccinea;Species;Species_exótica;Animalia;Cnidaria;Anthozoa;Scleractinia;Dendrophylliidae;291251;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Styela_plicata;Species;Species_exótica;Animalia;Chordata;Ascidiacea;Stolidobranchia;Styellidae;103936;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Styela_plicata;Species;Species_exótica;Animalia;Chordata;Ascidiacea;Stolidobranchia;Styellidae;103936;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Styela_plicata;Species;Species_exótica;Animalia;Chordata;Ascidiacea;Stolidobranchia;Styellidae;103936;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Lixo_de_pesca;NA;Lixo_de_pesca;NA;NA;NA;NA;NA;NA;1;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Lixo_de_pesca;NA;Lixo_de_pesca;NA;NA;NA;NA;NA;NA;5;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Lixo_de_pesca;NA;Lixo_de_pesca;NA;NA;NA;NA;NA;NA;11;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;1;TS_T1_20200317;12;10;NA;4;5;Lixo_comum;NA;Lixo_comum;NA;NA;NA;NA;NA;NA;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;2;TS_T2_20200317;12;10;NA;4;5;Lixo_comum;NA;Lixo_comum;NA;NA;NA;NA;NA;NA;0;20m_x_2m;40
B;TS;-27.18098;-48.40996;WGS84;Topo;17/03/2020;17;03;2020;morning;Rebio Arvoredo;m_decactis_bed;3;TS_T3_20200317;12;10;NA;4;5;Lixo_comum;NA;Lixo_comum;NA;NA;NA;NA;NA;NA;0;20m_x_2m;40
